#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
544800,20521.384788345167,69588.29427534057,90109.67906368573,298.0449062871094
544900,20381.650413345167,69594.27668498666,89975.92709833183,298.0705287964827
545000,20722.431663345167,69312.52687408216,90034.95853742733,296.86380147456873
545100,20268.548850845167,69715.61964676378,89984.16849760895,298.59023763613845
545200,20825.353538345167,69223.37418680638,90048.72772515155,296.4819627673399
545300,19994.986350845167,69881.68869953137,89876.67505037654,299.3015071935365
545400,19817.650413345167,69864.81844542176,89682.46885876692,299.22925232139886
545500,20328.384788345167,69315.10081226286,89643.48560060802,296.8748255867681
545600,20135.111350845167,69509.8532170647,89644.96456790986,297.70894521626616
545700,20169.025413345167,69496.3227855917,89665.34819893687,297.6509947201032
545800,20449.900413345167,69467.265874025,89917.16628737017,297.52654470196336
545900,20582.376975845167,69484.25210047339,90066.62907631855,297.59929628069796
546000,20588.728538345167,69612.56129594485,90201.28983429002,298.14884132327006
546100,20217.470725845167,69983.95898267743,90201.4297085226,299.73952823247186
546200,20495.470725845167,69505.9657827504,90001.43650859557,297.6922954333111
546300,20473.580100845167,69534.2728158769,90007.85291672207,297.81353374103674
546400,20771.884788345167,68870.73466026084,89642.61944860601,294.971616584309
546500,20475.111350845167,69227.77494040132,89702.88629124648,296.5008110838054
546600,20154.955100845167,69462.0637819115,89617.01888275667,297.50426427286806
546700,20344.462913345167,69209.87141325185,89554.33432659702,296.42413072934295
546800,19975.759788345167,69507.54312585737,89483.30291420253,297.6990511539879
546900,19659.103538345167,69889.62054332194,89548.72408166711,299.3354790800996
547000,20058.478538345167,69471.78501699632,89530.26355534149,297.5459000771368
547100,20025.650413345167,69764.62755772797,89790.27797107314,298.8001372806513
547200,20593.462913345167,69453.14539331291,90046.60830665808,297.4660670398164
547300,20014.056663345167,69771.71177637612,89785.76843972129,298.83047881014403
547400,19901.970725845167,69775.40112065943,89677.3718465046,298.84628017850105
547500,19630.751975845167,70056.07395368023,89686.8259295254,300.0483948313481
547600,20131.869163345167,69575.98826530948,89707.85742865465,297.992199957048
547700,20221.259788345167,69429.65344834351,89650.91323668868,297.3654516330182
547800,19968.103538345167,69717.7463714038,89685.84990974897,298.59934634404163
547900,19757.916038345167,69476.02049648995,89233.93653483511,297.5640405288019
548000,20005.384788345167,69432.4235417014,89437.80833004657,297.3773158728858
548100,20415.416038345167,69141.69619166665,89557.11223001181,296.13213797768753
548200,19898.509788345167,69293.1959031038,89191.70569144897,296.7810074142503
548300,19690.876975845167,69710.95422488218,89401.83120072735,298.57025575208786
548400,20021.869163345167,69652.48748774664,89674.3566510918,298.31984419405296
548500,20204.150413345167,69517.11256460473,89721.2629779499,297.7400368183784
548600,20314.392600845167,69517.30095772818,89831.69355857334,297.7408437013665
548700,20237.619163345167,69806.98285456421,90044.60201790938,298.9815439469272
548800,20062.619163345167,70003.89740908053,90066.5165724257,299.8249240090274
548900,20793.517600845167,69517.49092958256,90311.00853042773,297.7416573460194
549000,20493.212913345167,69628.47410741047,90121.68702075563,298.2169954927526
549100,20020.595725845167,70105.43299610564,90126.0287219508,300.2597983630383
549200,20007.892600845167,70284.50236122124,90292.3949620664,301.0267479297801
549300,20104.033225845167,70092.12289948156,90196.15612532673,300.20279155546666
549400,20467.197288345167,70113.797750619,90580.99503896417,300.2956243952901
549500,20493.111350845167,70408.1074121953,90901.21876304047,301.5561452403164
549600,20884.462913345167,69821.02204645518,90705.48495980035,299.041673451107
549700,20451.041038345167,70274.64135183988,90725.68239018504,300.9845134757304
549800,20046.947288345167,70580.76420186507,90627.71149021023,302.29562990843243
549900,20839.767600845167,69796.91874561555,90636.68634646072,298.938439622562
550000,20163.236350845167,70353.46503605414,90516.70138689931,301.322113323801
550100,19800.056663345167,70885.26667640067,90685.32333974584,303.59980631385
550200,20435.533225845167,70348.02024319535,90783.55346904052,301.2987934135453
550300,20561.712913345167,70819.14703035541,91380.85994370058,303.31661754029966
550400,20750.728538345167,70473.53221919993,91224.2607575451,301.83635803581035
550500,20882.455100845167,70116.3995158826,90998.85461672777,300.3067676901824
550600,20246.470725845167,70102.66606153024,90349.1367873754,300.2479476521563
550700,20413.501975845167,69930.4351430526,90343.93711889777,299.5102869795969
550800,20582.603538345167,69874.65358604502,90457.25712439019,299.27137598021113
550900,20947.431663345167,69593.51285624318,90540.94451958835,298.0672573372719
551000,20836.322288345167,69579.89736753888,90416.21965588405,298.0089425431362
551100,20341.634788345167,69995.6017731051,90337.23656145026,299.7893940097275
551200,20422.361350845167,69968.60575080663,90390.9671016518,299.67377072825667
551300,20680.478538345167,70103.20099055907,90783.67952890423,300.2502387396722
551400,20396.931663345167,70413.63064786047,90810.56231120563,301.5798011191301
551500,20779.587913345167,70150.16271202266,90929.75062536783,300.4513746062494
551600,20450.322288345167,70268.41160272923,90718.7338910744,300.95783161767935
551700,20844.501975845167,69907.50425831648,90752.00623416164,299.4120745796031
551800,21156.587913345167,69610.63835099456,90767.22626433973,298.14060539862976
551900,20682.689475845167,70423.9247080572,91106.61418390236,301.6238903188812
552000,20804.259788345167,70267.90231487667,91072.16210322184,300.9556503506736
552100,20644.173850845167,70369.03120941995,91013.20506026511,301.3887828510595
552200,20896.775413345167,69977.7505838573,90874.52599720247,299.7129378171756
552300,20633.869163345167,70163.88558182213,90797.7547451673,300.51014931090293
552400,21155.916038345167,69546.71639438462,90702.63243272979,297.8668292734079
552500,20976.462913345167,69824.53415884939,90800.99707219456,299.05671573976065
552600,21211.712913345167,69580.53101059236,90792.24392393752,298.0116564203256
552700,20695.009788345167,70088.79220202845,90783.80199037361,300.18852626242244
552800,20639.541038345167,69915.86252499995,90555.40356334511,299.44787282464324
552900,20728.478538345167,70080.28882650472,90808.76736484989,300.15210651988554
553000,20790.119163345167,70042.0554640016,90832.17462734677,299.9883539942208
553100,20678.517600845167,70507.00550540816,91185.52310625333,301.97972327496365
553200,21161.712913345167,69799.18232881045,90960.89524215562,298.9481344921981
553300,20301.478538345167,70351.5135526685,90652.99209101367,301.31375516976306
553400,20272.970725845167,70509.01468357397,90781.98540941914,301.98832853428746
553500,20413.080100845167,70066.02227947954,90479.10238032471,300.0910032594099
553600,20278.697288345167,70100.95949089559,90379.65677924076,300.2406384532433
553700,20405.689475845167,69789.88723100163,90195.5767068468,298.9083238231164
553800,20541.439475845167,69562.64012003748,90104.07959588265,297.93503018807854
553900,20443.603538345167,69739.9777506534,90183.58128899857,298.69456277970914
554000,19707.611350845167,70920.38654749515,90627.99789834031,303.75022383447146
554100,20401.228538345167,70127.4493480133,90528.67788635846,300.3540938420328
554200,21078.572288345167,69282.16582029662,90360.73810864179,296.7337658482537
554300,21149.064475845167,69387.84650909714,90536.91098494231,297.18639356844585
554400,20900.291038345167,69489.68465088424,90389.97568922941,297.6225637568585
554500,20152.611350845167,70302.65998157207,90455.27133241724,301.10451655900454
554600,20231.541038345167,69958.85548183089,90190.39652017606,299.63201057256657
554700,19949.603538345167,69931.33666412998,89880.94020247515,299.51414817159514
554800,19950.916038345167,70074.53026939742,90025.44630774259,300.12744276528036
554900,20259.666038345167,69635.23262119526,89894.89865954043,298.2459420365442
555000,20266.025413345167,69468.07831686642,89734.10373021159,297.53002437412744
555100,20218.189475845167,69384.84176439012,89603.03124023529,297.17352432277823
555200,20202.447288345167,69585.56969710882,89788.01698545399,298.03323698737717
555300,20111.587913345167,69555.66039190441,89667.24830524958,297.90513618882204
555400,20208.376975845167,69556.20663485001,89764.58361069518,297.90747573355765
555500,20558.681663345167,69505.04686534032,90063.72852868549,297.68835973325946
555600,20288.376975845167,70029.69877168618,90318.07574753134,299.9354305932161
555700,20439.595725845167,69438.06221072742,89877.65793657259,297.4014661498677
555800,19963.228538345167,69595.64483360993,89558.8733719551,298.07638854247097
555900,20148.791038345167,69291.51315771311,89440.30419605828,296.7738002582553
556000,20333.033225845167,69261.85771508189,89594.89094092706,296.6467867466875
556100,20027.869163345167,69645.28725218843,89673.1564155336,298.28900576706553
556200,20388.962913345167,69248.43727945606,89637.40019280123,296.5893073599589
556300,19453.775413345167,69769.19393680338,89222.96935014855,298.81969496686526
556400,20320.884788345167,68949.14141655294,89270.02620489811,295.3074307406223
556500,19572.853538345167,69544.22621426731,89117.07975261248,297.85616389487797
556600,20035.158225845167,68817.33906178805,88852.49728763322,294.7429245850483
556700,19593.822288345167,69034.1716443277,88627.99393267286,295.67161305795895
556800,19767.728538345167,68779.66076974152,88547.38930808668,294.58154941212575
556900,19311.337913345167,69400.25679966761,88711.59471301278,297.2395465294228
557000,19824.861350845167,69165.6241104356,88990.48546128077,296.2346206492547
557100,20143.291038345167,69110.74074797775,89254.03178632291,295.99955659443316
557200,19983.525413345167,69269.42736609984,89252.95277944501,296.67920737075605
557300,19496.470725845167,69470.3713451908,88966.84207103596,297.53984535650915
557400,19990.712913345167,69062.28006673092,89052.99298007609,295.79200072097444
557500,20206.455100845167,69018.0621446562,89224.51724550137,295.60261647785984
557600,19851.259788345167,69260.97278477438,89112.23257311955,296.64299661253744
557700,19546.962913345167,69531.20833219215,89078.17124553732,297.8004086348367
557800,20146.517600845167,69319.0641839999,89465.58178484507,296.89180060778637
557900,19956.923850845167,69448.73072361341,89405.65457445857,297.4471591210267
558000,19674.931663345167,70098.85024439963,89773.7819077448,300.23160460378955
558100,20058.978538345167,69874.8590000514,89933.83753839656,299.2722557632108
558200,20220.244163345167,69589.35983224004,89809.6039955852,298.04947004038934
558300,20547.103538345167,69278.36235473072,89825.46589307589,296.7174757013265
558400,20344.861350845167,69612.94868530054,89957.8100361457,298.1505005020934
558500,20275.353538345167,69276.41232641134,89551.76586475651,296.7091237793006
558600,19476.236350845167,70168.15283606015,89644.38918690532,300.52842585299544
558700,20305.892600845167,69652.74466170836,89958.63726255353,298.3209456636337
558800,20458.072288345167,69503.77948710554,89961.8517754507,297.68293158429924
558900,20223.244163345167,69704.42430684064,89927.6684701858,298.54228827808925
559000,19628.791038345167,70320.61695037968,89949.40798872485,301.18142580273866
559100,20444.251975845167,69950.36274044286,90394.61471628802,299.5956363757641
559200,20412.962913345167,69756.59773449879,90169.56064784396,298.765745750628
559300,20462.509788345167,69729.04834024835,90191.55812859352,298.64775239106734
559400,20110.478538345167,70142.84882062115,90253.32735896631,300.42004939415654
559500,20287.619163345167,69936.56639450276,90224.18555784793,299.5365469746567
559600,20080.103538345167,69958.69445409882,90038.79799244399,299.63132089485833
559700,20569.166038345167,69495.82409814559,90064.99013649076,297.6488588543705
559800,20470.759788345167,69594.5847683074,90065.34455665256,298.0718483095619
559900,20042.291038345167,69903.80374090854,89946.0947792537,299.3962253570355
560000,20310.744163345167,69098.61690583942,89409.36106918458,295.94763048485413
560100,19946.681663345167,69755.3015099247,89701.98317326987,298.76019405352525
560200,20344.634788345167,69288.60136818979,89633.23615653496,296.761329137291
560300,19588.033225845167,70032.96576213045,89620.99898797562,299.9494230307509
560400,19731.072288345167,69657.09423784819,89388.16652619335,298.33957478835197
560500,20189.939475845167,69562.22766992066,89752.16714576582,297.93326367464846
560600,20584.408225845167,69270.43077313155,89854.83899897672,296.6835049377225
560700,19992.595725845167,69751.25602891855,89743.85175476372,298.74286736058184
560800,19853.712913345167,69784.97723501711,89638.69014836228,298.88729443436193
560900,19209.369163345167,70467.22115851368,89676.59032185885,301.80932792233517
561000,19887.119163345167,69747.95653095655,89635.07569430172,298.72873569416987
561100,20634.642600845167,69025.60773900617,89660.25033985134,295.6349340678272
561200,20118.212913345167,69788.67683684477,89906.88975018993,298.9031397355222
561300,20430.666038345167,69434.69124979479,89865.35728813996,297.38702840935787
561400,20223.166038345167,69682.40289036394,89905.56892870911,298.4479711076735
561500,20349.447288345167,69426.44010348944,89775.8873918346,297.3516889581909
561600,20352.775413345167,69162.85137327782,89515.62678662299,296.222745086059
561700,19604.158225845167,69818.0237349621,89422.18196080727,299.02883175873217
561800,19191.056663345167,70622.59658699646,89813.65325034162,302.47479695708745
561900,20568.791038345167,69283.5406260452,89852.33166439037,296.7396541065415
562000,19928.509788345167,69988.02422343986,89916.53401178503,299.75693955595216
562100,20601.759788345167,69373.70648264396,89975.46627098913,297.12583219238365
562200,20044.962913345167,69844.4442826761,89889.40719602126,299.1419902970966
562300,20101.697288345167,70065.69505849546,90167.39234684063,300.08960178020203
562400,20483.228538345167,69732.34212228004,90215.5706606252,298.6618595762942
562500,20285.134788345167,69766.90511178062,90052.03990012579,298.8098919871182
562600,19863.869163345167,69799.8607895805,89663.72995292567,298.95104032253545
562700,20220.228538345167,69711.08559652104,89931.3141348662,298.57081841349805
562800,20333.494163345167,69752.22749283398,90085.72165617914,298.7470281159883
562900,20076.650413345167,69799.54046288982,89876.19087623499,298.9496683714121
563000,19876.197288345167,70056.25565271592,89932.45294106108,300.0491730437275
563100,20455.705100845167,69473.55844801152,89929.26354885669,297.5534956373706
563200,19931.705100845167,70165.65934415394,90097.36444499911,300.51774629015733
563300,20147.251975845167,70111.36970236478,90258.62167820995,300.28522512596
563400,20260.947288345167,70186.89157889085,90447.83886723602,300.60868341511963
563500,20438.525413345167,69829.67274173303,90268.1981550782,299.0787241604289
563600,20357.236350845167,69855.1035263245,90212.33987716967,299.1876435683452
563700,20311.056663345167,70282.72709889314,90593.78376223831,301.0191445260795
563800,20366.314475845167,70278.13727568323,90644.4517515284,300.9994864292297
563900,20385.548850845167,70136.85283842101,90522.40168926617,300.3943687538772
564000,19934.634788345167,70639.78672975441,90574.42151809958,302.5484219042242
564100,20693.291038345167,69677.40262715053,90370.6936654957,298.42655510665816
564200,20213.580100845167,69853.8430675834,90067.42316842856,299.18224505540155
564300,20080.283225845167,69877.08462853916,89957.36785438433,299.28178807379516
564400,20686.798850845167,69391.25017056335,90078.04902140851,297.20097136451477
564500,20649.572288345167,69648.19849361456,90297.77078195973,298.30147454054344
564600,20070.119163345167,70149.25048625376,90219.36964959893,300.44746756632793
564700,20080.353538345167,70334.72386589018,90415.07740423534,301.2418453654698
564800,20846.228538345167,69494.31471034861,90340.54324869378,297.6423941845695
564900,20727.853538345167,69791.88713076571,90519.74066911088,298.91688934328
565000,20738.009788345167,69945.2418126383,90683.25160098347,299.57370357135346
565100,20161.095725845167,70401.85802269168,90562.95374853685,301.52937926295846
565200,20358.650413345167,70133.34539512687,90491.99580847204,300.3793464628612
565300,20005.369163345167,70296.56865715352,90301.93782049869,301.07842757041243
565400,20738.541038345167,69438.22442559997,90176.76546394514,297.4021609120685
565500,19632.392600845167,70154.75437911716,89787.14697996233,300.4710406004103
565600,20222.361350845167,69386.55568420538,89608.91703505054,297.1808649980461
565700,20406.947288345167,69468.35986484401,89875.30715318918,297.5312302370023
565800,20225.353538345167,69673.03475026891,89898.38828861408,298.4078476003252
565900,20083.962913345167,69757.09041761584,89841.053330961,298.76785589997104
566000,20181.658225845167,69472.71747004986,89654.37569589503,297.54989375000747
566100,20328.548850845167,69478.07457803842,89806.62342888358,297.57283810817927
566200,20293.697288345167,69780.58337996039,90074.28066830555,298.86847566416134
566300,20324.423850845167,69722.93060546729,90047.35445631246,298.6215502875599
566400,19984.072288345167,70247.34362667566,90231.41591502083,300.86759800850797
566500,20368.197288345167,69646.44255574647,90014.63984409164,298.2939539030168
566600,20373.064475845167,69504.4618220478,89877.52629789297,297.6858540076183
566700,19436.548850845167,70093.23845367972,89529.78730452489,300.2075694459137
566800,20002.759788345167,69679.89374674927,89682.65353509443,298.43722450896337
566900,19980.822288345167,70047.43839242402,90028.26068076919,300.01140894065855
567000,20281.283225845167,69675.2938041332,89956.57702997836,298.4175230709527
567100,19814.939475845167,70189.79241527384,90004.73189111901,300.6211076240605
567200,20242.025413345167,69912.55729794211,90154.58271128728,299.4337166206586
567300,19957.603538345167,70553.37246553274,90510.9760038779,302.178311793752
567400,20673.916038345167,70007.56552005152,90681.48155839668,299.84063443564423
567500,20982.142600845167,69932.70734613948,90914.84994698464,299.52001876801256
567600,20646.759788345167,70300.46774529247,90947.22753363763,301.0951272664042
567700,20860.994163345167,70150.41130701662,91011.40547036179,300.45243933232797
567800,20947.611350845167,70089.7271935204,91037.33854436557,300.19253080736064
567900,20410.533225845167,70422.95501898462,90833.48824482979,301.61973716508186
568000,20735.712913345167,69697.70899656368,90433.42190990885,298.5135267738301
568100,20259.095725845167,70157.2261594237,90416.32188526887,300.48162717301557
568200,20232.322288345167,69833.6502989498,90065.97258729496,299.0957599374984
568300,20092.408225845167,69799.57029176317,89891.97851760834,298.94979612772306
568400,20142.376975845167,69730.39558233973,89872.7725581849,298.6535225949077
568500,20221.650413345167,69702.9329308339,89924.58334417906,298.5359007523308
568600,20055.869163345167,69967.9046744234,90023.77383776856,299.6707680358194
568700,20197.455100845167,70019.44263432687,90216.89773517204,299.8915038160195
568800,20512.455100845167,69429.87380054058,89942.32890138574,297.3663953959112
568900,20587.009788345167,69295.78976928629,89882.79955763146,296.79211687757794
569000,20423.462913345167,69433.70747236931,89857.17038571447,297.3828149154989
569100,20010.994163345167,69847.77094088084,89858.76510422601,299.1562382901421
569200,19640.134788345167,69986.71725274553,89626.8520410907,299.75134183348797
569300,19762.134788345167,70241.4898190042,90003.62460734937,300.84252629814296
569400,20166.322288345167,69560.9313942166,89727.25368256177,297.9277117585574
569500,20756.275413345167,69255.82194065722,90012.09735400238,296.62093567731574
569600,19746.525413345167,70364.03745424887,90110.56286759404,301.36739472382516
569700,20799.744163345167,69293.34311346989,90093.08727681506,296.78163791252916
569800,20523.478538345167,69565.5169146189,90088.99545296407,297.9473514265908
569900,20489.541038345167,69695.701674946,90185.24271329117,298.504929466055
570000,19888.923850845167,70374.37047569163,90263.2943265368,301.41165079360866
570100,20036.197288345167,70589.4985495503,90625.69583789547,302.3330388989018
570200,20326.869163345167,70082.21700892784,90409.086172273,300.16036487648967
570300,20569.509788345167,70101.41229462647,90670.92208297164,300.24257780018297
570400,20722.681663345167,69900.82199633008,90623.50365967525,299.3834546203375
570500,20106.111350845167,70412.40780467994,90518.51915552511,301.57456371268205
570600,20052.384788345167,70473.43459933973,90525.8193876849,301.83593993241544
570700,20697.447288345167,69891.53688652953,90588.9841748747,299.3436867296428
570800,20653.986350845167,70052.23201361625,90706.21836446141,300.03193989911773
570900,20779.205100845167,69917.99896065192,90697.20406149709,299.4570231245653
571000,20475.541038345167,70225.54467491154,90701.0857132567,300.7742336488358
571100,20526.962913345167,70069.4815607801,90596.44447412527,300.10581927382407
571200,20378.119163345167,70113.93477412162,90492.05393746679,300.29621126348997
571300,20595.603538345167,69800.50726206996,90396.11080041513,298.95380914787523
571400,20172.048850845167,70318.72239007696,90490.77124092213,301.1733114488267
571500,20823.267600845167,69461.46686010947,90284.73446095464,297.5017076718707
571600,19841.001975845167,70312.34249522863,90153.3444710738,301.1459865203744
571700,20511.916038345167,69865.80203725211,90377.71807559728,299.2334650203586
571800,20565.603538345167,69701.05819351319,90266.66173185836,298.52787129975
571900,20400.916038345167,69873.67497491743,90274.5910132626,299.26718461347554
572000,20147.455100845167,69884.3258700323,90031.78097087747,299.3128021281659
572100,19837.587913345167,70429.31945093302,90266.90736427819,301.64699586632446
572200,20588.837913345167,69995.97300714254,90584.81092048771,299.7909839957309
572300,20889.041038345167,69630.79696578346,90519.83800412863,298.2269442364789
572400,20784.431663345167,69670.91764640203,90455.3493097472,298.39878009795035
572500,20181.994163345167,70406.25692712306,90588.25109046823,301.5482196595031
572600,20706.009788345167,70013.25600872049,90719.26579706566,299.86500665484766
572700,20557.306663345167,70283.63181650918,90840.93847985435,301.023019408772
572800,21285.759788345167,70095.54899293481,91381.30878127998,300.2174654271693
572900,20844.994163345167,70243.61274639517,91088.60690974034,300.85161874252435
573000,20388.501975845167,70724.46863307245,91112.97060891762,302.91111235671286
573100,20724.080100845167,70415.98920736997,91140.06930821514,301.5899027699221
573200,20829.275413345167,70284.9362870953,91114.21170044047,301.02860642333593
573300,20509.541038345167,70532.04689291725,91041.58793126242,302.08697490501385
573400,20932.900413345167,70387.32856620336,91320.22897954853,301.46714996789433
573500,21297.353538345167,69834.24938725738,91131.60292560255,299.09832581758434
573600,20758.939475845167,70270.42941767164,91029.3688935168,300.9664738680991
573700,20723.845725845167,70077.86719148885,90801.71291733402,300.14173471829326
573800,20418.541038345167,70326.06765033153,90744.6086886767,301.20477101292477
573900,21054.884788345167,70135.92990926979,91190.81469761496,300.39041587163956
574000,20732.134788345167,69902.53830620134,90634.67309454651,299.39080553215484
574100,20251.783225845167,70326.30033142539,90578.08355727055,301.2057675801712
574200,20775.869163345167,70224.83814352145,91000.70730686662,300.77120759274203
574300,20781.462913345167,70145.49895044489,90926.96186379006,300.4313998332381
574400,20530.580100845167,70774.89644649159,91305.47654733676,303.12709340756754
574500,21144.158225845167,69995.18398610971,91139.34221195488,299.7876046385813
574600,20882.119163345167,70260.02336848667,91142.14253183184,300.92190502234064
574700,21155.400413345167,69852.5702752606,91007.97068860577,299.17679371803916
574800,20173.970725845167,70836.62976439949,91010.60049024466,303.3914956485228
574900,21033.806663345167,70194.7898716405,91228.59653498567,300.6425116034221
575000,20787.736350845167,70311.50579861179,91099.24214945696,301.14240296990295
575100,20541.806663345167,70614.57796191657,91156.38462526174,302.44045338845467
575200,20613.525413345167,70379.22283789166,90992.74825123683,301.43243333832027
575300,20947.806663345167,70149.54671295267,91097.35337629783,300.44873629779534
575400,20426.064475845167,70469.9136226254,90895.97809847057,301.8208596781027
575500,20231.416038345167,70704.0172960544,90935.43333439957,302.8235197969517
575600,20833.619163345167,70039.3854741794,90873.00463752457,299.97691849526757
575700,20661.775413345167,70119.23709134664,90781.01250469181,300.3189209542058
575800,20481.712913345167,70210.95853160089,90692.67144494606,300.71176156554384
575900,20821.369163345167,70103.07611533953,90924.4452786847,300.2497039022618
576000,20904.603538345167,69900.87716325745,90805.48070160262,299.3836908988937
576100,20217.587913345167,70228.89510873193,90446.4830220771,300.78858347224235
576200,20840.572288345167,69808.42459835205,90648.99688669722,298.98771889914605
576300,20646.525413345167,70044.68395046983,90691.209363815,299.9996117353576
576400,20641.236350845167,69971.1383226189,90612.37467346407,299.6846176693452
576500,20688.642600845167,69948.9851672583,90637.62776810347,299.589736264618
576600,20973.861350845167,69817.72624618036,90791.58759702553,299.0275576217958
576700,20088.939475845167,70610.76932217274,90699.7087980179,302.4241410806541
576800,20861.025413345167,69907.85010282323,90768.8755161684,299.413555822888
576900,20725.548850845167,70300.89597664494,91026.44482749011,301.09696137046785
577000,20940.751975845167,70176.83974714996,91117.59172299513,300.5656316737251
577100,20486.158225845167,70542.66901397659,91028.82723982175,302.1324691811514
577200,20968.548850845167,69971.68895290885,90940.23780375402,299.68697600496574
577300,20682.111350845167,70465.81927610468,91147.93062694985,301.8033236953949
577400,20300.587913345167,70999.83108254336,91300.41899588853,304.0904827709785
577500,20655.517600845167,70158.58494050591,90814.10254135108,300.48744679806214
577600,20446.353538345167,70100.90680379327,90547.26034213844,300.2404127957152
577700,20317.791038345167,70281.09167518187,90598.88271352704,301.0121400476418
577800,20571.205100845167,69895.08567078023,90466.2907716254,299.3588860829313
577900,20462.650413345167,70176.3537674062,90639.00418075136,300.5635502347604
578000,20536.080100845167,69751.31807949767,90287.39818034283,298.7431331216445
578100,20378.712913345167,69835.95462493098,90214.66753827615,299.1056293074589
578200,20066.892600845167,70136.14235561481,90203.03495645997,300.391325773968
578300,20352.103538345167,69750.66677804431,90102.77031638948,298.74034361397446
578400,20452.462913345167,69637.69484220666,90090.15775555183,298.25648766692996
578500,20005.353538345167,70049.82480697613,90055.1783453213,300.0216298938943
578600,19755.056663345167,69789.64869888639,89544.70536223156,298.90730219609316
578700,19561.462913345167,70133.64689439256,89695.10980773772,300.380637776599
578800,19724.900413345167,69921.15356863104,89646.0539819762,299.4705342308411
578900,20068.619163345167,69634.28020753735,89702.89937088251,298.2418628729094
579000,19432.447288345167,70114.31773872348,89546.76502706864,300.29785149120437
579100,19886.150413345167,69341.37087986083,89227.521293206,296.98733962259735
579200,19759.259788345167,69602.05337668909,89361.31316503425,298.1038361705721
579300,20107.447288345167,69117.34390045144,89224.7911887966,296.0278377296545
579400,19748.298850845167,69731.46610972006,89479.76496056523,298.65810763663166
579500,19878.158225845167,69714.7454043543,89592.90363019946,298.5864932779857
579600,20043.931663345167,69495.7563302227,89539.68799356787,297.64856860606886
579700,19548.509788345167,69949.7708934918,89498.28068183697,299.59310151022527
579800,19932.822288345167,69691.9365690595,89624.75885740467,298.48880361266555
579900,20336.501975845167,69399.1119572171,89735.61393306227,297.2346431981308
580000,20649.478538345167,69569.58370975009,90219.06224809526,297.96476940739325
580100,20506.439475845167,69478.50405838504,89984.9435342302,297.57467756165335
580200,19837.080100845167,70025.4556119719,89862.53571281707,299.91725724736
580300,20608.705100845167,69466.9522939995,90075.65739484466,297.52520164663645
580400,20182.431663345167,69730.37869948149,89912.81036282665,298.6534502860524
580500,20226.978538345167,69747.8392176358,89974.81775598097,298.7282332441809
580600,19939.353538345167,70007.70571204368,89947.05925038885,299.84123487440485
580700,19900.189475845167,70080.87031452544,89981.05979037061,300.1545970183874
580800,20004.439475845167,69659.43960686168,89663.87908270684,298.3496199445828
580900,20255.486350845167,69657.88682457944,89913.37317542461,298.3429694172978
581000,19752.447288345167,69757.05907725077,89509.50636559594,298.7677216699792
581100,19578.814475845167,70106.10872325127,89684.92319909643,300.2626924853313
581200,19719.345725845167,69795.10852101975,89514.45424686492,298.93068647635215
581300,19715.572288345167,69949.07623245846,89664.64852080363,299.5901262945696
581400,19838.806663345167,69854.93373108911,89693.74039443428,299.1869163396418
581500,19844.228538345167,69911.7937757941,89756.02231413926,299.4304464745884
581600,20209.517600845167,69297.20755139197,89506.72515223714,296.7981892025174
581700,19434.158225845167,69624.11949912086,89058.27772496603,298.19834481546394
581800,19790.025413345167,69208.45233123982,88998.47774458499,296.4180528369374
581900,19456.986350845167,69543.04341054615,89000.02976139131,297.8510979764228
582000,19675.603538345167,69517.55894525105,89193.16248359621,297.7419486554091
582100,19572.369163345167,70108.54900805015,89680.91817139531,300.27314416347303
582200,20027.955100845167,69648.86284250801,89676.81794335318,298.3043199300698
582300,20320.353538345167,69361.94258920988,89682.29612755505,297.0754477340111
582400,19979.509788345167,69384.80420947215,89364.31399781731,297.1733634760133
582500,19871.587913345167,69513.28234273475,89384.87025607991,297.72363207487683
582600,19401.572288345167,69726.75086536398,89128.32315370915,298.63791236418155
582700,20165.353538345167,69005.24140101508,89170.59493936025,295.5477055567511
582800,19431.869163345167,69866.55372143537,89298.42288478054,299.23668446472476
582900,20050.689475845167,69340.09831997892,89390.78779582409,296.9818892807734
583000,19971.345725845167,69725.98531313892,89697.33103898409,298.6346335233427
583100,20765.603538345167,69004.485400117,89770.08893846217,295.54446762400437
583200,20435.650413345167,69553.92844328098,89989.57885662615,297.8977182966242
583300,20454.228538345167,69793.68455512496,90247.91309347012,298.92458766640016
583400,20578.939475845167,69750.20050545875,90329.13998130392,298.7383465802705
583500,20624.556663345167,69828.04194300226,90452.59860634743,299.0717394906659
583600,20160.541038345167,70177.73017238965,90338.27121073482,300.5694453425308
583700,20422.361350845167,70101.91790852742,90524.27925937259,300.2447433317468
583800,20120.009788345167,70480.75350575102,90600.76329409619,301.8672866236685
583900,20783.244163345167,69524.14204962598,90307.38621297115,297.77014392512996
584000,20995.626975845167,69324.4470792202,90320.07405506537,296.91485541202024
584100,20188.791038345167,70109.41282435087,90298.20386269604,300.27684386686536
584200,19683.439475845167,70783.95698277862,90467.39645862379,303.1658994555775
584300,20494.275413345167,69997.5632174972,90491.83863084237,299.7977948265045
584400,20974.548850845167,69362.83545513824,90337.3843059834,297.0792718562247
584500,20355.181663345167,69903.85836656741,90259.04002991258,299.3964593173524
584600,20293.666038345167,69871.63424882572,90165.30028717089,299.2584442351821
